                              signal_alias                              |                                                                                signal_name                          
 MAGNETICS/BPOL_PROBE/13/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=13]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=771)
 MAGNETICS/BPOL_PROBE/13/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=13]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=772)
 MAGNETICS/BPOL_PROBE/13/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=773)
 MAGNETICS/BPOL_PROBE/13/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=774)
 MAGNETICS/BPOL_PROBE/13/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=775)
 MAGNETICS/BPOL_PROBE/14/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=14]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=776)
 MAGNETICS/BPOL_PROBE/14/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=14]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=777)
 MAGNETICS/BPOL_PROBE/15/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=15]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=781)
 MAGNETICS/BPOL_PROBE/15/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=15]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=782)
 MAGNETICS/BPOL_PROBE/15/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=783)
 MAGNETICS/BPOL_PROBE/15/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=784)
 MAGNETICS/BPOL_PROBE/15/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=785)
 MAGNETICS/BPOL_PROBE/16/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=16]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=786)
 MAGNETICS/BPOL_PROBE/16/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=16]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=787)
 MAGNETICS/BPOL_PROBE/16/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=788)
 MAGNETICS/BPOL_PROBE/16/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=789)
 MAGNETICS/BPOL_PROBE/16/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=790)
 MAGNETICS/BPOL_PROBE/17/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=17]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=791)
 MAGNETICS/BPOL_PROBE/17/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=17]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=792)
 MAGNETICS/BPOL_PROBE/17/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=793)
 MAGNETICS/BPOL_PROBE/17/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=794)
 MAGNETICS/BPOL_PROBE/17/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=795)
 MAGNETICS/BPOL_PROBE/18/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=18]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=796)
 MAGNETICS/BPOL_PROBE/18/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=18]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=797)
 MAGNETICS/BPOL_PROBE/18/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=798)
 MAGNETICS/BPOL_PROBE/18/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=799)
 MAGNETICS/BPOL_PROBE/18/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=800)
 MAGNETICS/BPOL_PROBE/19/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=19]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=801)
 MAGNETICS/BPOL_PROBE/19/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=19]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=802)
 MAGNETICS/BPOL_PROBE/19/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=803)
 MAGNETICS/BPOL_PROBE/19/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=804)
 MAGNETICS/BPOL_PROBE/19/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=805)
 MAGNETICS/BPOL_PROBE/20/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=20]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=806)
 MAGNETICS/BPOL_PROBE/20/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=20]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=807)
 MAGNETICS/BPOL_PROBE/20/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=808)
 MAGNETICS/BPOL_PROBE/20/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=809)
 MAGNETICS/BPOL_PROBE/20/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=810)
 MAGNETICS/BPOL_PROBE/21/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=21]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=811)
 MAGNETICS/BPOL_PROBE/21/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=21]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=812)
 MAGNETICS/BPOL_PROBE/21/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=813)
 MAGNETICS/BPOL_PROBE/21/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=814)
 MAGNETICS/BPOL_PROBE/21/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=815)
 MAGNETICS/BPOL_PROBE/22/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=22]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=816)
 MAGNETICS/BPOL_PROBE/22/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=22]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=817)
 MAGNETICS/BPOL_PROBE/22/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=818)
 MAGNETICS/BPOL_PROBE/22/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=819)
 MAGNETICS/BPOL_PROBE/22/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=820)
 MAGNETICS/BPOL_PROBE/23/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=23]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=821)
 MAGNETICS/BPOL_PROBE/23/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=23]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=822)
 MAGNETICS/BPOL_PROBE/23/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=823)
 MAGNETICS/BPOL_PROBE/23/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=824)
 MAGNETICS/BPOL_PROBE/23/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=825)
 MAGNETICS/BPOL_PROBE/24/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=24]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=826)
 MAGNETICS/BPOL_PROBE/24/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=24]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=827)
 MAGNETICS/BPOL_PROBE/24/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=828)
 MAGNETICS/BPOL_PROBE/24/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=829)
 MAGNETICS/BPOL_PROBE/24/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=830)
 MAGNETICS/BPOL_PROBE/25/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=25]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=831)
 MAGNETICS/BPOL_PROBE/25/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=25]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=832)
 MAGNETICS/BPOL_PROBE/25/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=833)
 MAGNETICS/BPOL_PROBE/25/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=834)
 MAGNETICS/BPOL_PROBE/25/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=835)
 MAGNETICS/BPOL_PROBE/26/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=26]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=836)
 MAGNETICS/BPOL_PROBE/26/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=26]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=837)
 MAGNETICS/BPOL_PROBE/26/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=838)
 MAGNETICS/BPOL_PROBE/26/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=839)
 MAGNETICS/BPOL_PROBE/26/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=840)
 MAGNETICS/BPOL_PROBE/27/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=27]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=841)
 MAGNETICS/BPOL_PROBE/27/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=27]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=842)
 MAGNETICS/BPOL_PROBE/27/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=843)
 MAGNETICS/BPOL_PROBE/27/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=844)
 MAGNETICS/BPOL_PROBE/27/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=845)
 MAGNETICS/BPOL_PROBE/28/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=28]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=846)
 MAGNETICS/BPOL_PROBE/28/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=28]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=847)
 MAGNETICS/BPOL_PROBE/28/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=848)
 MAGNETICS/BPOL_PROBE/28/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=849)
 MAGNETICS/BPOL_PROBE/28/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=850)
 MAGNETICS/BPOL_PROBE/29/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=29]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=851)
 MAGNETICS/BPOL_PROBE/29/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=29]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=852)
 MAGNETICS/BPOL_PROBE/29/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=855)
 MAGNETICS/BPOL_PROBE/30/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=30]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=856)
 MAGNETICS/BPOL_PROBE/30/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=30]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=857)
 MAGNETICS/BPOL_PROBE/30/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=858)
 MAGNETICS/BPOL_PROBE/30/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=859)
 MAGNETICS/BPOL_PROBE/30/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=860)
 MAGNETICS/BPOL_PROBE/31/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=31]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=861)
 MAGNETICS/BPOL_PROBE/31/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=31]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=862)
 MAGNETICS/BPOL_PROBE/31/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=863)
 MAGNETICS/BPOL_PROBE/31/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=864)
 MAGNETICS/BPOL_PROBE/31/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=865)
 MAGNETICS/BPOL_PROBE/32/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=32]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=866)
 MAGNETICS/BPOL_PROBE/32/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=32]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=867)
 MAGNETICS/BPOL_PROBE/32/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=868)
 MAGNETICS/BPOL_PROBE/32/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=869)
 MAGNETICS/BPOL_PROBE/32/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=870)
 MAGNETICS/BPOL_PROBE/33/POSITION/R                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=33]/geometry/@rCentre, type=Double, /UnitStartIndex, index=1, unique=871)
 MAGNETICS/BPOL_PROBE/33/POSITION/Z                                     | EFITMAGXML::get(xmlfile=magnetics.xml, XPath=//magneticProbes/magneticProbe[@id=33]/geometry/@zCentre, type=Double, /UnitStartIndex, index=1, unique=872)
 MAGNETICS/BPOL_PROBE/33/POSITION/PHI                                   | EFITMAGXML::put(value=0, type=Double, unique=873)
 MAGNETICS/BPOL_PROBE/33/POLOIDAL_ANGLE                                 | EFITMAGXML::put(value=-1.5707964, type=double, unique=874)
 MAGNETICS/BPOL_PROBE/33/TOROIDAL_ANGLE                                 | EFITMAGXML::put(value=0, type=float, unique=875)
